"REF_DATE","GEO","DGUID","Labour force characteristics","Gender","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010-05","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1507.3","","","","1"
"2010-06","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1486.3","","","","1"
"2010-07","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1514.7","","","","1"
"2010-08","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1528.5","","","","1"
"2010-09","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1520.6","","","","1"
"2010-10","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1497.4","","","","1"
"2010-11","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1456.5","","","","1"
"2010-12","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1454.4","","","","1"
"2011-01","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1459.2","","","","1"
"2011-02","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1458.7","","","","1"
"2011-03","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1460.2","","","","1"
"2011-04","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1453.5","","","","1"
"2011-05","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1437.6","","","","1"
"2011-06","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1435.9","","","","1"
"2011-07","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1386.6","","","","1"
"2011-08","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1384.8","","","","1"
"2011-09","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1393.6","","","","1"
"2011-10","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1407.0","","","","1"
"2011-11","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1427.7","","","","1"
"2011-12","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1402.2","","","","1"
"2012-01","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1438.7","","","","1"
"2012-02","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1420.5","","","","1"
"2012-03","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1376.9","","","","1"
"2012-04","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1398.4","","","","1"
"2012-05","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1422.7","","","","1"
"2012-06","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1384.3","","","","1"
"2012-07","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1379.1","","","","1"
"2012-08","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1398.1","","","","1"
"2012-09","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1394.5","","","","1"
"2012-10","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1399.6","","","","1"
"2012-11","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1403.2","","","","1"
"2012-12","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1380.1","","","","1"
"2013-01","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1355.0","","","","1"
"2013-02","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1343.5","","","","1"
"2013-03","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1381.2","","","","1"
"2013-04","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1369.9","","","","1"
"2013-05","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1343.5","","","","1"
"2013-06","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1362.9","","","","1"
"2013-07","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1394.3","","","","1"
"2013-08","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1382.3","","","","1"
"2013-09","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1358.6","","","","1"
"2013-10","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1383.6","","","","1"
"2013-11","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1358.4","","","","1"
"2013-12","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1407.8","","","","1"
"2014-01","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1384.6","","","","1"
"2014-02","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1384.8","","","","1"
"2014-03","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1351.8","","","","1"
"2014-04","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1359.0","","","","1"
"2014-05","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1392.1","","","","1"
"2014-06","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1378.1","","","","1"
"2014-07","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1358.7","","","","1"
"2014-08","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1336.1","","","","1"
"2014-09","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1341.4","","","","1"
"2014-10","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1301.4","","","","1"
"2014-11","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1300.2","","","","1"
"2014-12","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1272.5","","","","1"
"2015-01","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1293.2","","","","1"
"2015-02","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1320.8","","","","1"
"2015-03","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1329.8","","","","1"
"2015-04","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1337.2","","","","1"
"2015-05","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1324.7","","","","1"
"2015-06","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1326.6","","","","1"
"2015-07","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1336.0","","","","1"
"2015-08","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1358.3","","","","1"
"2015-09","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1368.4","","","","1"
"2015-10","Canada","2021A000011124","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062814","1.6.1.1.1.1","1351.5","","","","1"
